provider_id,hos_name,state_city,city_id,total_discharge,covered_charge,total_payment,medicare_payment
50115,PALOMAR HEALTH DOWNTOWN CAMPUS,CA-ESCONDIDO,770,2592,144728722,28846309,25345783
50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,CA-NORTHRIDGE,1024,2592,218024505,33476015,30502479
50118,DOCTORS HOSPITAL OF MANTECA,CA-MANTECA,1312,1064,86840378,8032408,6859371
50121,ADVENTIST MEDICAL CENTER,CA-HANFORD,771,2891,108199166,29373957,26467017
50122,DAMERON HOSPITAL,CA-STOCKTON,50,903,95652074,12064993,10998730
50124,VERDUGO HILLS HOSPITAL,CA-GLENDALE,66,976,34798634,8178775,7179423
50125,REGIONAL MEDICAL CENTER OF SAN JOSE,CA-SAN JOSE,772,3299,424818416,59228123,55103718
50126,VALLEY PRESBYTERIAN HOSPITAL,CA-VAN NUYS,1025,1851,99729853,28723633,26856004
50127,WOODLAND MEMORIAL HOSPITAL,CA-WOODLAND,1313,267,17613512,3539664,3179130
50128,TRI-CITY MEDICAL CENTER,CA-OCEANSIDE,54,2633,133228275,28431862,26026245
50129,ST BERNARDINE MEDICAL CENTER,CA-SAN BERNARDINO,1026,1924,131663872,26740579,24948531
50131,NOVATO COMMUNITY HOSPITAL,CA-NOVATO,1819,438,28567033,5262259,4709012
50132,SAN GABRIEL VALLEY MEDICAL CENTER,CA-SAN GABRIEL,1027,1623,149865984,22797906,21504197
50133,RIDEOUT MEMORIAL HOSPITAL,CA-MARYSVILLE,55,4008,208314337,46759680,42134063
50135,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,CA-HOLLYWOOD,1794,1802,41540789,20239659,19021162
50136,PETALUMA VALLEY HOSPITAL,CA-PETALUMA,1314,609,43472190,6341411,5753166
50137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,CA-PANORAMA CITY,1333,48,1368550,595829,559101
50138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,CA-LOS ANGELES,67,36,1647540,618739.0001,592801
50139,KAISER FOUNDATION HOSPITAL - DOWNEY,CA-DOWNEY,1047,76,2529968,750596.9997,679284.0001
50140,KAISER FOUNDATION HOSPITAL FONTANA,CA-FONTANA,1315,322,8688056,3554966,3312327
50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,CA-MONTEREY,56,2745,192616467,38316962,33689220
50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,CA-LOS ANGELES,67,713,30576604,10022602,9470859
50150,SIERRA NEVADA MEMORIAL HOSPITAL,CA-GRASS VALLEY,1028,1666,76576945,16012407,14356918
50152,SAINT FRANCIS MEMORIAL HOSPITAL,CA-SAN FRANCISCO,82,999,103606916,16743570,15749058
50153,O'CONNOR HOSPITAL,CA-SAN JOSE,772,2187,204575126,36525332,33955191
50158,ENCINO HOSPITAL MEDICAL CENTER,CA-ENCINO,1029,435,25478369,5250138.999,4600861.001
50159,VENTURA COUNTY MEDICAL CENTER,CA-VENTURA,78,396,18098388,5770334,5424345
50167,SAN JOAQUIN GENERAL HOSPITAL,CA-FRENCH CAMP,1030,319,17920155,5756517,5501175.999
50168,ST JUDE MEDICAL CENTER,CA-FULLERTON,57,2804,178912359,30970522,27393606
50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,CA-WHITTIER,1031,2014,195606437,24986339,21263085
50174,SANTA ROSA MEMORIAL HOSPITAL,CA-SANTA ROSA,58,3066,283504075,42083942,38647326
50179,EMANUEL MEDICAL CENTER INC,CA-TURLOCK,1316,2238,176380725,23669605,21434607
50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,CA-WALNUT CREEK,773,3694,440707456,53111922,47121896
50189,GEORGE L MEE MEMORIAL HOSPITAL,CA-KING CITY,2388,11,295817.0001,134626,126606
50191,ST MARY MEDICAL CENTER,CA-LONG BEACH,85,991,62032976,13848820,13026586
50192,ADVENTIST MEDICAL CENTER - REEDLEY,CA-REEDLEY,2197,70,1768368,419277,341780
50194,WATSONVILLE COMMUNITY HOSPITAL,CA-WATSONVILLE,1032,688,66343148,9982257,9271385
50195,WASHINGTON HOSPITAL,CA-FREMONT,59,3400,437174239,51482844,47407738
50197,SEQUOIA HOSPITAL,CA-REDWOOD CITY,60,1564,162140530,20082497,17680346
50204,PALMDALE REGIONAL MEDICAL CENTER,CA-PALMDALE,1033,1802,97797136,18043885,16321881
50205,EAST VALLEY HOSPITAL MEDICAL CENTER,CA-GLENDORA,1795,405,16672295,3578351,3248681
50211,ALAMEDA HOSPITAL,CA-ALAMEDA,1317,807,34237456,8581674,7952565
50222,SHARP CHULA VISTA MEDICAL CENTER,CA-CHULA VISTA,61,2830,201957765,32758955,28774006
50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,CA-NEWPORT BEACH,62,3936,186310474,45539814,40184756
50225,FEATHER RIVER HOSPITAL,CA-PARADISE,63,1670,162469857,17135587,15384638
50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,CA-ANAHEIM,1034,1893,154076060,19805596,17613176
50228,SAN FRANCISCO GENERAL HOSPITAL,CA-SAN FRANCISCO,82,1036,75800626,18838999,17554892
50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,CA-GARDEN GROVE,1035,929,53776551,15622777,14840124
50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,CA-POMONA,774,1878,212923003,32176506,29758597
50232,FRENCH HOSPITAL MEDICAL CENTER,CA-SAN LUIS OBISPO,64,1232,82126772,12342961,10825552
50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,CA-CORONADO,1956,327,17998706,3748770.001,2840129.001
50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,CA-BURBANK,65,4198,446989115,51681482,46593786
50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,CA-SIMI VALLEY,1318,1109,65968814,11156841,9773657
50238,METHODIST HOSPITAL OF SOUTHERN CA,CA-ARCADIA,775,3796,246108292,45926939,41832241
50239,GLENDALE ADVENTIST MEDICAL CENTER,CA-GLENDALE,66,3702,313955472,53105488,49341201
50242,DOMINICAN HOSPITAL,CA-SANTA CRUZ,1036,2926,228271729,36644876,33304222
50243,DESERT REGIONAL MEDICAL CENTER,CA-PALM SPRINGS,1037,2034,154883321,20982106,18190838
50245,ARROWHEAD REGIONAL MEDICAL CENTER,CA-COLTON,776,1063,36362115,13741245,12786713
50248,NATIVIDAD MEDICAL CENTER,CA-SALINAS,72,330,19817750,4255904.001,3779522
50254,MARSHALL MEDICAL CENTER (1-RH),CA-PLACERVILLE,1038,1547,143689921,18486880,16729555
50257,GOOD SAMARITAN HOSPITAL,CA-BAKERSFIELD,44,632,11181129,5492141,5010055
50261,SIERRA VIEW DISTRICT HOSPITAL,CA-PORTERVILLE,1039,1467,71586713,15618646,13969858
50262,RONALD REAGAN UCLA MEDICAL CENTER,CA-LOS ANGELES,67,2427,191218605,55928874,51910605
50272,REDLANDS COMMUNITY HOSPITAL,CA-REDLANDS,1319,1057,58847723,11873279,10552786
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,CA-MARTINEZ,777,367,10488413,5910743,5606961
50277,PACIFIC HOSPITAL OF LONG BEACH,CA-LONG BEACH,85,1412,43201775,15557303,14397969
50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,CA-MISSION HILLS,778,2977,341342893,39382000,36441899
50279,HI-DESERT MEDICAL CENTER,CA-JOSHUA TREE,1320,466,13674964,3986890,3553918
50280,MERCY MEDICAL CENTER REDDING,CA-REDDING,68,3486,222691459,52288975,48179997
50281,ALHAMBRA HOSPITAL MEDICAL CENTER,CA-ALHAMBRA,1321,924,78097351,13716064,12995647
50283,VALLEYCARE MEDICAL CENTER,CA-PLEASANTON,1040,1384,136225331,20285316,18328175
50289,SETON MEDICAL CENTER,CA-DALY CITY,1041,1713,212866338,29319384,26505351
50290,SAINT JOHN'S HEALTH CENTER,CA-SANTA MONICA,69,3549,190104097,40334109,35148946
50291,SUTTER MEDICAL CENTER OF SANTA ROSA,CA-SANTA ROSA,58,624,35289900,10723574,9728730
50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,CA-MORENO VALLEY,1042,1104,49001306,12866558,11914779
50295,MERCY HOSPITAL,CA-BAKERSFIELD,44,1662,101397639,17704673,15619649
50296,HAZEL HAWKINS MEMORIAL HOSPITAL,CA-HOLLISTER,2026,367,15004612,3728336,3304122
50298,BARSTOW COMMUNITY HOSPITAL,CA-BARSTOW,1722,341,18135401,3438384,3155553
50300,ST MARY MEDICAL CENTER,CA-APPLE VALLEY,1043,2786,148256775,29875315,27010464
50301,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,CA-UKIAH,1044,754,23194828,6945452,6216693
50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,CA-BERKELEY,779,1971,145988591,31742024,29822357
50308,EL CAMINO HOSPITAL,CA-MOUNTAIN VIEW,70,3119,277076875,42670655,39604766
50309,SUTTER ROSEVILLE MEDICAL CENTER,CA-ROSEVILLE,780,4286,218100271,44072229,38731614
50313,SUTTER TRACY COMMUNITY HOSPITAL,CA-TRACY,1322,785,39678956,7694127,6673613
50315,KERN MEDICAL CENTER,CA-BAKERSFIELD,44,140,5624988,1931273,1807999
50320,ALAMEDA COUNTY MEDICAL CENTER,CA-OAKLAND,767,357,12226923,5386823,5090544
50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CA-LA JOLLA,71,2190,174175616,26126846,23180045
50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA-LOMA LINDA,781,3025,213064747,56453389,52432026
50329,CORONA REGIONAL MEDICAL CENTER,CA-CORONA,1045,1128,48759358,12640762,11402546
50334,SALINAS VALLEY MEMORIAL HOSPITAL,CA-SALINAS,72,2810,170669948,44866023,37666479
50335,SONORA REGIONAL MEDICAL CENTER,CA-SONORA,73,1414,104811151,19186074,17541444
50336,LODI MEMORIAL HOSPITAL,CA-LODI,1046,1927,241303341,23196576,20864290
50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,CA-BRAWLEY,1323,1079,41291343,11050486,10146116
50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,CA-ORANGE,47,1275,150538298,27106458,25654081
50349,CORCORAN DISTRICT HOSPITAL,CA-CORCORAN,2198,14,164818.0001,86296,78228
50350,BEVERLY HOSPITAL,CA-MONTEBELLO,1324,1391,37105775,16294147,15082520
50351,TORRANCE MEMORIAL MEDICAL CENTER,CA-TORRANCE,74,3584,281646196,40840384,36845441
50352,BARTON MEMORIAL HOSPITAL,CA-SOUTH LAKE TAHO,2280,165,8963778,3030545,2206356
50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,CA-TORRANCE,74,3569,267505064,38496998,34518093
50357,GOLETA VALLEY COTTAGE HOSPITAL,CA-SANTA BARBARA,79,309,15893243,3519614.999,3055616
50359,TULARE REGIONAL MEDICAL CENTER,CA-TULARE,1325,659,19469855,5755984,5134870
50360,MARIN GENERAL HOSPITAL,CA-GREENBRAE,75,2541,228385357,33853715,30742503
50367,NORTHBAY MEDICAL CENTER,CA-FAIRFIELD,1326,2065,275841027,31353694,29021576
50373,LAC+USC MEDICAL CENTER,CA-LOS ANGELES,67,345,14448775,4944537,4674558
50376,LAC/HARBOR-UCLA MED CENTER,CA-TORRANCE,74,314,16793187,7370337,7104097
50378,PACIFICA HOSPITAL OF THE VALLEY,CA-SUN VALLEY,1723,760,15496218,8669161,8001551
50380,GOOD SAMARITAN HOSPITAL,CA-SAN JOSE,772,2955,322320422,41976086,35513749
50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,CA-COVINA,76,3881,140411364,48638335,44630316
50385,PALM DRIVE HOSPITAL,CA-SEBASTOPOL,2258,224,8937767.999,3042798,2826405
50390,HEMET VALLEY MEDICAL CENTER,CA-HEMET,77,2355,81723989,22226214,20307740
50393,DOWNEY REGIONAL MEDICAL CENTER,CA-DOWNEY,1047,2025,144836545,22582679,20463606
50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,CA-VENTURA,78,1922,133637909,21076982,18870117
50396,SANTA BARBARA COTTAGE HOSPITAL,CA-SANTA BARBARA,79,3376,152150673,37062372,32546986
50397,COALINGA REGIONAL MEDICAL CENTER,CA-COALINGA,2349,11,170156,109767,99458
50407,CHINESE HOSPITAL,CA-SAN FRANCISCO,82,256,7090805,2151231,1915163
50411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,CA-HARBOR CITY,1957,119,3468981,1124210,1029946
50414,MERCY HOSPITAL OF FOLSOM,CA-FOLSOM,1327,1078,61116616,11485805,9115993.001
50417,SUTTER COAST HOSPITAL,CA-CRESCENT CITY,1048,571,18354543,6486821,5827113
50423,PALO VERDE HOSPITAL,CA-BLYTHE,2153,90,2521552,814158,729520
50424,SCRIPPS GREEN HOSPITAL,CA-LA JOLLA,71,1689,132993048,24170467,20823686
50425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,CA-SACRAMENTO,41,237,10637658,3263127,3059595
50426,WEST ANAHEIM MEDICAL CENTER,CA-ANAHEIM,1034,1665,83755319,20299510,18396043
50434,COLUSA REGIONAL MEDICAL CENTER,CA-COLUSA,2199,76,2408368,737644,679072
50435,FALLBROOK HOSPITAL,CA-FALLBROOK,1724,403,20575365,3466405,3065149
50438,HUNTINGTON MEMORIAL HOSPITAL,CA-PASADENA,80,4926,316767823,59252256,53660431
50441,STANFORD HOSPITAL,CA-STANFORD,81,3907,552101806,90721115,86030642
50444,MERCY MEDICAL CENTER,CA-MERCED,1049,2711,168265979,36594062,33799380
50448,RIDGECREST REGIONAL HOSPITAL,CA-RIDGECREST,1800,328,9815525,3185303,2481629
50454,UCSF MEDICAL CENTER,CA-SAN FRANCISCO,82,2870,298382122,68229512,65236327
50455,SAN JOAQUIN COMMUNITY HOSPITAL,CA-BAKERSFIELD,44,2878,165734116,32027233,28682516
50457,ST MARY'S MEDICAL CENTER,CA-SAN FRANCISCO,82,1142,105091455,17574283,16013258
50464,DOCTORS MEDICAL CENTER,CA-MODESTO,83,2671,349620177,36878743,34040604
50468,MEMORIAL HOSPITAL OF GARDENA,CA-GARDENA,1050,1107,65024437,16508643,15545910
50471,GOOD SAMARITAN HOSPITAL,CA-LOS ANGELES,67,2484,197763331,38756707,36482361
50481,WEST HILLS HOSPITAL & MEDICAL CENTER,CA-WEST HILLS,84,2134,233629604,26353517,23696443
50485,LONG BEACH MEMORIAL MEDICAL CENTER,CA-LONG BEACH,85,3783,212382938,45585063,40990271
50488,EDEN MEDICAL CENTER,CA-CASTRO VALLEY,782,3210,202563831,42616314,39232486
50492,CLOVIS COMMUNITY MEDICAL CENTER,CA-CLOVIS,1328,775,29428791,6984419,5955032
50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,CA-CONCORD,86,2597,304439763,35947833,33182643
50498,SUTTER AUBURN FAITH HOSPITAL,CA-AUBURN,1051,1097,48532867,10879022,9474290
50502,SAINT VINCENT MEDICAL CENTER,CA-LOS ANGELES,67,2626,199387006,41499925,38982082
50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,CA-ENCINITAS,1052,1502,87560676,16171746,14160561
50506,SIERRA VISTA REGIONAL MEDICAL CENTER,CA-SAN LUIS OBISPO,64,894,72001222,9482017,8248462.999
50510,KAISER FOUNDATION HOSPITAL,CA-SAN RAFAEL,2393,21,792239.0001,293911.9999,276691.9999
50512,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD,CA-HAYWARD,1015,134,4512694,1609542,1501382
50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,CA-SAN DIEGO,48,201,4341947,1524307,1356227
50516,MERCY SAN JUAN MEDICAL CENTER,CA-CARMICHAEL,87,4281,281068285,57138366,47880662
50517,VICTOR VALLEY COMMUNITY HOSPITAL,CA-VICTORVILLE,1059,300,11547190,3469642,3232027
50523,SUTTER DELTA MEDICAL CENTER,CA-ANTIOCH,783,2004,114528908,23914706,22115732
50526,HUNTINGTON BEACH HOSPITAL,CA-HUNTINGTON BEAC,1820,692,35785608,8862125,8195450
50528,MEMORIAL HOSPITAL LOS BANOS,CA-LOS BANOS,2027,120,6057720,3182542,3092853
50531,BELLFLOWER MEDICAL CENTER,CA-BELLFLOWER,2028,482,13678701,4717917,4309901
50534,"JOHN F KENNEDY MEMORIAL HOSPITAL, INC",CA-INDIO,1329,982,86340244.99,13581080,12195195
50537,SUTTER DAVIS HOSPITAL,CA-DAVIS,2029,214,9167067,2383929,2102311
50541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,CA-REDWOOD CITY,60,57,1778307,757114.9999,702373
50543,COLLEGE HOSPITAL COSTA MESA,CA-COSTA MESA,2335,213,7236138,2518128.999,2127282
50545,LANTERMAN DEVELOPMENTAL CENTER,CA-POMONA,774,24,919145.9999,112621,104553
50546,PORTERVILLE DEVELOPMENTAL CENTER,CA-PORTERVILLE,1039,29,1130557,148859,128550
50548,FAIRVIEW DEVELOPMENTAL CENTER,CA-COSTA MESA,2335,24,607297,116676,95964
50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,CA-THOUSAND OAKS,784,3748,327908542,46155537,38876834
50551,LOS ALAMITOS MEDICAL CENTER,CA-LOS ALAMITOS,785,1833,142675404,15617561,13527045
50557,MEMORIAL  MEDICAL CENTER,CA-MODESTO,83,3966,297601267,44296406,40413080
50561,KAISER FOUNDATION HOSPITAL - WEST LA,CA-LOS ANGELES,67,62,1972474,681119,636275.0001
50567,MISSION HOSPITAL REGIONAL MED CENTER,CA-MISSION VIEJO,786,3777,246513067,38205878,34144131
50568,MADERA COMMUNITY HOSPITAL,CA-MADERA,1330,687,16985800,6389187,5760928
50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,CA-FOUNTAIN VALLEY,787,2689,213999431,37388021,34368315
50573,EISENHOWER MEDICAL CENTER,CA-RANCHO MIRAGE,88,6012,476232858,58121917,49996921
50575,TRI-CITY REGIONAL MEDICAL CENTER,CA-HAWAIIAN GARDEN,1821,738,35051447,8688878.999,8044453
50580,LA PALMA INTERCOMMUNITY HOSPITAL,CA-LA PALMA,1796,844,34692299,10399105,9577676
50581,LAKEWOOD REGIONAL MEDICAL CENTER,CA-LAKEWOOD,1053,1460,97739000,14175776,12890253
50586,CHINO VALLEY MEDICAL CENTER,CA-CHINO,1331,820,32088099,9347861,8637845.999
50588,SAN DIMAS COMMUNITY HOSPITAL,CA-SAN DIMAS,1725,695,34106229,6491903,5774186
50589,PLACENTIA LINDA HOSPITAL,CA-PLACENTIA,2200,347,17195574,2895979,2418623
50590,METHODIST HOSPITAL OF SACRAMENTO,CA-SACRAMENTO,41,1511,101473970,22830987,20764255
50597,FOOTHILL PRESBYTERIAN HOSPITAL,CA-GLENDORA,1795,541,19672459,5414555,4792182
50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,CA-SACRAMENTO,41,4284,514805535,84439194,78607872
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,CA-LAGUNA HILLS,89,3159,166726286,30199474,25691839
50604,KAISER FOUNDATION HOSPITAL-SAN JOSE,CA-SAN JOSE,772,108,4932697,1541663,1459031
50608,DELANO REGIONAL MEDICAL CENTER,CA-DELANO,1902,302,10330971,3981750,3642878
50609,KAISER FOUNDATION HOSPITAL- ORANGE COUNTY- ANAHEIM,CA-ANAHEIM,1034,33,892569,280252,253760
50616,ST JOHNS PLEASANT VALLEY HOSPITAL,CA-CAMARILLO,1054,1115,55638202,8402931,7284147
50624,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,CA-VALENCIA,1055,1734,151466534,18609174,16560075
50625,CEDARS-SINAI MEDICAL CENTER,CA-LOS ANGELES,67,10778,1229016002,171459618,156664696
50633,TWIN CITIES COMMUNITY HOSPITAL,CA-TEMPLETON,1332,1554,104772115,12035609,10502286
50636,POMERADO HOSPITAL,CA-POWAY,1056,1098,57521498,11343319,10028962
50641,EAST LOS ANGELES DOCTORS HOSPITAL,CA-LOS ANGELES,67,256,16734578,3811219,3545026
50644,LOS ANGELES METROPOLITAN MEDICAL CTR,CA-LOS ANGELES,67,1000,34288065,10628010,9822147
50663,LOS ANGELES COMMUNITY HOSPITAL,CA-LOS ANGELES,67,1609,53571615,22801598,21508325
50668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,CA-SAN FRANCISCO,82,15,368740.0001,127911,115876
50674,KAISER FOUNDATION HOSP SO SACRAMENTO,CA-SACRAMENTO,41,214,7023958,2470395,2286828
50677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,CA-WOODLAND HILLS,2394,28,665073,308830,290406
50678,ORANGE COAST MEMORIAL MEDICAL CENTER,CA-FOUNTAIN VALLEY,787,1222,61276979,11336970,9749363
50684,MENIFEE VALLEY MEDICAL CENTER,CA-SUN CITY,1726,505,15747996,3634407,3198707
50686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",CA-RIVERSIDE,42,30,1031474,392060,364435.9999
50688,SAINT LOUISE REGIONAL HOSPITAL,CA-GILROY,1057,593,53006802,7444963,6788168
50689,SAN RAMON REGIONAL MEDICAL CTR,CA-SAN RAMON,1058,726,56559377,7514292,6300545
50690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,CA-SANTA ROSA,58,15,1006358,232430,220117.0001
50696,KECK HOSPITAL OF USC,CA-LOS ANGELES,67,867,110155118,18228714,16839197
50697,PATIENTS' HOSPITAL OF REDDING,CA-REDDING,68,32,1022189,240674,194315
50701,SOUTHWEST HEALTHCARE SYSTEM,CA-MURRIETA,788,1988,65160797,18106666,16176603
50704,MISSION COMMUNITY HOSPITAL - PANORAMA,CA-PANORAMA CITY,1333,1910,42978062,21656481,20278776
50708,FRESNO SURGICAL HOSPITAL,CA-FRESNO,51,581,26453072,7887199.002,7107635.999
50709,DESERT VALLEY HOSPITAL,CA-VICTORVILLE,1059,1421,51640741,12872167,11684532
50710,KAISER FOUNDATION HOSPITAL - FRESNO,CA-FRESNO,51,13,553745,158888.0001,145087.9999
50714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,CA-SANTA CRUZ,1036,69,4585825,1391213,1270765
50717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,CA-DOWNEY,1047,29,1635587,558261,527121.0001
50723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,CA-BALDWIN PARK,2281,31,806369,287941,264411
50724,BAKERSFIELD HEART HOSPITAL,CA-BAKERSFIELD,44,1552,89343102,15026431,12857048
50726,STANISLAUS SURGICAL HOSPITAL,CA-MODESTO,83,229,9141889,2900966.001,2537648
50727,COMMUNITY HOSPITAL OF LONG BEACH,CA-LONG BEACH,85,490,37876884,5177413,4810726
50732,FRESNO HEART AND SURGICAL HOSPITAL,CA-FRESNO,51,328,13320416,3671654,3138468
50735,WHITTIER HOSPITAL MEDICAL CENTER,CA-WHITTIER,1031,753,57309137,9252360,8567108
50736,MONTEREY PARK HOSPITAL,CA-MONTEREY PARK,789,244,23573987,2935682,2741158
50737,GARFIELD MEDICAL CENTER,CA-MONTEREY PARK,789,2003,255658922,32765253,30771648
50738,GREATER EL MONTE COMMUNITY HOSPITAL,CA-SOUTH EL MONTE,2030,289,31493629,5159799,4854134
50739,CENTINELA HOSPITAL MEDICAL CENTER,CA-INGLEWOOD,1060,4710,351463277,61986520,57470458
50740,MARINA DEL REY HOSPITAL,CA-MARINA DEL REY,790,883,59365126,8782514,7791493
50742,OLYMPIA MEDICAL CENTER,CA-LOS ANGELES,67,2357,252739440,27545440,25583946
50744,WESTERN MEDICAL CENTER HOSP ANAHEIM,CA-ANAHEIM,1034,34,2232107,602956.9999,575366.9999
50745,CHAPMAN MEDICAL CENTER,CA-ORANGE,47,111,8312260,1937299,1803582
50746,WESTERN MEDICAL CENTER SANTA ANA,CA-SANTA ANA,1061,265,19126427,4330759,4090032
50747,COASTAL COMMUNITIES HOSPITAL,CA-SANTA ANA,1061,126,8542792,2227880,2093541
50748,KAISER FOUNDATION HOSPITAL MANTECA,CA-MANTECA,1312,36,1480256,449090,413422.0001
50749,THOUSAND OAKS SURGICAL HOSP A CAMPUS OF LOS ROBLES,CA-THOUSAND OAKS,784,138,9982204,1967293,1703333
50752,HOLLYWOOD COMMUNITY HOSPITAL  AT BROTMAN MED CTR,CA-CULVER CITY,1334,2156,123455294,19998061,18333598
50755,SHERMAN OAKS HOSPITAL,CA-SHERMAN OAKS,1062,1193,58440007,14963411,13424580
50757,ALVARADO HOSPITAL MEDICAL CENTER,CA-SAN DIEGO,48,1955,104973611,21751524,19605818
50758,MONTCLAIR HOSPITAL MEDICAL CENTER,CA-MONTCLAIR,2031,431,14874901,5384739,5041980
50760,KAISER FOUNDATION HOSPITAL - ANTIOCH,CA-ANTIOCH,783,102,4656391,1295162,1208232
50761,PROVIDENCE TARZANA MEDICAL CENTER,CA-TARZANA,90,4077,389591185,46455359,41236027
50763,SILVER LAKE MEDICAL CENTER,CA-LOS ANGELES,67,1638,51507101,18471767,16902785
50764,SHASTA REGIONAL MEDICAL CENTER,CA-REDDING,68,2767,191437155,34002648,31541307
50765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,CA-MORENO VALLEY,1042,56,1086693,310861,265993
50766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,CA-YUBA CITY,2371,140,9473774.001,1718982,1567325.999
50767,KAISER FOUNDATION HOSPITAL - VACAVILLE,CA-VACAVILLE,2372,46,1970087,649978,608674.0001
50768,ANAHEIM GENERAL HOSPITAL,CA-ANAHEIM,1034,412,16816245,4619554,4309540
50769,HOAG ORTHOPEDIC INSTITUTE,CA-IRVINE,2358,1315,74552826,18268146.01,15337540
50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,CA-MURRIETA,788,1302,46829112,12483648,11322235
50771,COAST PLAZA HOSPITAL,CA-NORWALK,1727,496,24917366,6695286,6329119
50772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,CA-ROSEVILLE,780,182,6911957,2056856,1900383
60001,NORTH COLORADO MEDICAL CENTER,CO-GREELEY,91,3262,119807029,31129209,27020005
60003,LONGMONT UNITED HOSPITAL,CO-LONGMONT,1063,1445,52771596,12084319,9952840
60004,PLATTE VALLEY MEDICAL CENTER,CO-BRIGHTON,1335,450,12585618,3813248,3190348
60006,MONTROSE MEMORIAL HOSPITAL,CO-MONTROSE,1336,662,11164316,4893296,4126172
60008,SAN LUIS VALLEY REGIONAL MEDICAL CENTER,CO-ALAMOSA,1728,273,5120069,2218397,1941261
60009,EXEMPLA LUTHERAN MEDICAL CENTER,CO-WHEAT RIDGE,791,2546,116355599,22298094,19079365
60010,POUDRE VALLEY HOSPITAL,CO-FORT COLLINS,792,3245,110249282,32598297,26356062
60011,DENVER HEALTH MEDICAL CENTER,CO-DENVER,92,679,24564539,9973392,9340886
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,CO-PUEBLO,93,1501,61580484,13056432,11054696
60013,MERCY REGIONAL MEDICAL CENTER,CO-DURANGO,1337,736,24460721,8448202,7482597.001
60014,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER,CO-DENVER,92,893,60949049,12497606,10769672
60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,CO-LAKEWOOD,1064,1650,96319496,17663248,15575895
60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,CO-CANON CITY,1338,395,11497109,3461503,3098007
60020,PARKVIEW MEDICAL CENTER INC,CO-PUEBLO,93,2680,139145977,26577581,23517330
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,CO-COLORADO SPRING,94,4201,153172462,39165294,34019214
