provider_id,hos_name,city_id,total_discharge,covered_charge,total_payment,medicare_payment
50281,ALHAMBRA HOSPITAL MEDICAL CENTER,1321,924,78097351,13716064,12995647
50283,VALLEYCARE MEDICAL CENTER,1040,1384,136225331,20285316,18328175
50289,SETON MEDICAL CENTER,1041,1713,212866338,29319384,26505351
50290,SAINT JOHN'S HEALTH CENTER,69,3549,190104097,40334109,35148946
50291,SUTTER MEDICAL CENTER OF SANTA ROSA,58,624,35289900,10723574,9728730
50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,1042,1104,49001306,12866558,11914779
50295,MERCY HOSPITAL,44,1662,101397639,17704673,15619649
50296,HAZEL HAWKINS MEMORIAL HOSPITAL,2026,367,15004612,3728336,3304122
50298,BARSTOW COMMUNITY HOSPITAL,1722,341,18135401,3438384,3155553
50300,ST MARY MEDICAL CENTER,597,2786,148256775,29875315,27010464
50301,UKIAH VALLEY MEDICAL CENTER/HOSPITAL D,1044,754,23194828,6945452,6216693
50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,779,1971,145988591,31742024,29822357
50308,EL CAMINO HOSPITAL,70,3119,277076875,42670655,39604766
50309,SUTTER ROSEVILLE MEDICAL CENTER,780,4286,218100271,44072229,38731614
50313,SUTTER TRACY COMMUNITY HOSPITAL,1322,785,39678956,7694127,6673613
50315,KERN MEDICAL CENTER,44,140,5624988,1931273,1807999
50320,ALAMEDA COUNTY MEDICAL CENTER,767,357,12226923,5386823,5090544
50324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,71,2190,174175616,26126846,23180045
50327,LOMA LINDA UNIVERSITY MEDICAL CENTER,781,3025,213064747,56453389,52432026
50329,CORONA REGIONAL MEDICAL CENTER,1045,1128,48759358,12640762,11402546
50334,SALINAS VALLEY MEMORIAL HOSPITAL,72,2810,170669948,44866023,37666479
50335,SONORA REGIONAL MEDICAL CENTER,73,1414,104811151,19186074,17541444
50336,LODI MEMORIAL HOSPITAL,1046,1927,241303341,23196576,20864290
50342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,1323,1079,41291343,11050486,10146116
50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,47,1275,150538298,27106458,25654081
50349,CORCORAN DISTRICT HOSPITAL,2198,14,164818.0001,86296,78228
50350,BEVERLY HOSPITAL,1324,1391,37105775,16294147,15082520
50351,TORRANCE MEMORIAL MEDICAL CENTER,74,3584,281646196,40840384,36845441
50352,BARTON MEMORIAL HOSPITAL,2280,165,8963778,3030545,2206356
50353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,74,3569,267505064,38496998,34518093
50357,GOLETA VALLEY COTTAGE HOSPITAL,79,309,15893243,3519614.999,3055616
50359,TULARE REGIONAL MEDICAL CENTER,1325,659,19469855,5755984,5134870
50360,MARIN GENERAL HOSPITAL,75,2541,228385357,33853715,30742503
50367,NORTHBAY MEDICAL CENTER,1326,2065,275841027,31353694,29021576
50373,LAC+USC MEDICAL CENTER,67,345,14448775,4944537,4674558
50376,LAC/HARBOR-UCLA MED CENTER,74,314,16793187,7370337,7104097
50378,PACIFICA HOSPITAL OF THE VALLEY,1723,760,15496218,8669161,8001551
50380,GOOD SAMARITAN HOSPITAL,416,2955,322320422,41976086,35513749
50382,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS,76,3881,140411364,48638335,44630316
50385,PALM DRIVE HOSPITAL,2258,224,8937767.999,3042798,2826405
50390,HEMET VALLEY MEDICAL CENTER,77,2355,81723989,22226214,20307740
50393,DOWNEY REGIONAL MEDICAL CENTER,1047,2025,144836545,22582679,20463606
50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,78,1922,133637909,21076982,18870117
50396,SANTA BARBARA COTTAGE HOSPITAL,79,3376,152150673,37062372,32546986
50397,COALINGA REGIONAL MEDICAL CENTER,2349,11,170156,109767,99458
50407,CHINESE HOSPITAL,82,256,7090805,2151231,1915163
50411,KAISER FOUNDATION HOSPITAL - SOUTH BAY,1957,119,3468981,1124210,1029946
50414,MERCY HOSPITAL OF FOLSOM,1327,1078,61116616,11485805,9115993.001
50417,SUTTER COAST HOSPITAL,1048,571,18354543,6486821,5827113
50423,PALO VERDE HOSPITAL,2153,90,2521552,814158,729520
50424,SCRIPPS GREEN HOSPITAL,71,1689,132993048,24170467,20823686
50425,KAISER FOUNDATION HOSPITAL - SACRAMENTO,41,237,10637658,3263127,3059595
50426,WEST ANAHEIM MEDICAL CENTER,1034,1665,83755319,20299510,18396043
50434,COLUSA REGIONAL MEDICAL CENTER,2199,76,2408368,737644,679072
50435,FALLBROOK HOSPITAL,1724,403,20575365,3466405,3065149
50438,HUNTINGTON MEMORIAL HOSPITAL,80,4926,316767823,59252256,53660431
50441,STANFORD HOSPITAL,81,3907,552101806,90721115,86030642
50444,MERCY MEDICAL CENTER,29,2711,168265979,36594062,33799380
50448,RIDGECREST REGIONAL HOSPITAL,1800,328,9815525,3185303,2481629
50454,UCSF MEDICAL CENTER,82,2870,298382122,68229512,65236327
50455,SAN JOAQUIN COMMUNITY HOSPITAL,44,2878,165734116,32027233,28682516
50457,ST MARY'S MEDICAL CENTER,734,1142,105091455,17574283,16013258
50464,DOCTORS MEDICAL CENTER,83,2671,349620177,36878743,34040604
50468,MEMORIAL HOSPITAL OF GARDENA,1050,1107,65024437,16508643,15545910
50471,GOOD SAMARITAN HOSPITAL,416,2484,197763331,38756707,36482361
50481,WEST HILLS HOSPITAL & MEDICAL CENTER,84,2134,233629604,26353517,23696443
50485,LONG BEACH MEMORIAL MEDICAL CENTER,85,3783,212382938,45585063,40990271
50488,EDEN MEDICAL CENTER,782,3210,202563831,42616314,39232486
50492,CLOVIS COMMUNITY MEDICAL CENTER,1328,775,29428791,6984419,5955032
50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,86,2597,304439763,35947833,33182643
50498,SUTTER AUBURN FAITH HOSPITAL,1051,1097,48532867,10879022,9474290
50502,SAINT VINCENT MEDICAL CENTER,67,2626,199387006,41499925,38982082
50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,1052,1502,87560676,16171746,14160561
50506,SIERRA VISTA REGIONAL MEDICAL CENTER,64,894,72001222,9482017,8248462.999
50510,KAISER FOUNDATION HOSPITAL,827,21,792239.0001,293911.9999,276691.9999
50512,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD,1015,134,4512694,1609542,1501382
50515,KAISER FOUNDATION HOSPITAL - SAN DIEGO,48,201,4341947,1524307,1356227
50516,MERCY SAN JUAN MEDICAL CENTER,87,4281,281068285,57138366,47880662
50517,VICTOR VALLEY COMMUNITY HOSPITAL,1059,300,11547190,3469642,3232027
50523,SUTTER DELTA MEDICAL CENTER,783,2004,114528908,23914706,22115732
50526,HUNTINGTON BEACH HOSPITAL,1820,692,35785608,8862125,8195450
50528,MEMORIAL HOSPITAL LOS BANOS,2027,120,6057720,3182542,3092853
50531,BELLFLOWER MEDICAL CENTER,2028,482,13678701,4717917,4309901
50534,"JOHN F KENNEDY MEMORIAL HOSPITAL, INC",1329,982,86340244.99,13581080,12195195
50537,SUTTER DAVIS HOSPITAL,2029,214,9167067,2383929,2102311
50541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,60,57,1778307,757114.9999,702373
50543,COLLEGE HOSPITAL COSTA MESA,2335,213,7236138,2518128.999,2127282
50545,LANTERMAN DEVELOPMENTAL CENTER,774,24,919145.9999,112621,104553
50546,PORTERVILLE DEVELOPMENTAL CENTER,1039,29,1130557,148859,128550
50548,FAIRVIEW DEVELOPMENTAL CENTER,2335,24,607297,116676,95964
50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,784,3748,327908542,46155537,38876834
50551,LOS ALAMITOS MEDICAL CENTER,785,1833,142675404,15617561,13527045
50557,MEMORIAL  MEDICAL CENTER,83,3966,297601267,44296406,40413080
50561,KAISER FOUNDATION HOSPITAL - WEST LA,67,62,1972474,681119,636275.0001
50567,MISSION HOSPITAL REGIONAL MED CENTER,786,3777,246513067,38205878,34144131
50568,MADERA COMMUNITY HOSPITAL,1330,687,16985800,6389187,5760928
50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,787,2689,213999431,37388021,34368315
50573,EISENHOWER MEDICAL CENTER,88,6012,476232858,58121917,49996921
50575,TRI-CITY REGIONAL MEDICAL CENTER,1821,738,35051447,8688878.999,8044453
50580,LA PALMA INTERCOMMUNITY HOSPITAL,1796,844,34692299,10399105,9577676
50581,LAKEWOOD REGIONAL MEDICAL CENTER,1053,1460,97739000,14175776,12890253
50586,CHINO VALLEY MEDICAL CENTER,1331,820,32088099,9347861,8637845.999
50588,SAN DIMAS COMMUNITY HOSPITAL,1725,695,34106229,6491903,5774186
50589,PLACENTIA LINDA HOSPITAL,2200,347,17195574,2895979,2418623
50590,METHODIST HOSPITAL OF SACRAMENTO,41,1511,101473970,22830987,20764255
50597,FOOTHILL PRESBYTERIAN HOSPITAL,1795,541,19672459,5414555,4792182
50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,41,4284,514805535,84439194,78607872
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,89,3159,166726286,30199474,25691839
50604,KAISER FOUNDATION HOSPITAL-SAN JOSE,772,108,4932697,1541663,1459031
50608,DELANO REGIONAL MEDICAL CENTER,1902,302,10330971,3981750,3642878
50609,KAISER FOUNDATION HOSPITAL- ORANGE COUNTY- ANAHEIM,1034,33,892569,280252,253760
50616,ST JOHNS PLEASANT VALLEY HOSPITAL,1054,1115,55638202,8402931,7284147
50624,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,1055,1734,151466534,18609174,16560075
50625,CEDARS-SINAI MEDICAL CENTER,67,10778,1229016002,171459618,156664696
50633,TWIN CITIES COMMUNITY HOSPITAL,1332,1554,104772115,12035609,10502286
50636,POMERADO HOSPITAL,1056,1098,57521498,11343319,10028962
50641,EAST LOS ANGELES DOCTORS HOSPITAL,67,256,16734578,3811219,3545026
50644,LOS ANGELES METROPOLITAN MEDICAL CTR,67,1000,34288065,10628010,9822147
50663,LOS ANGELES COMMUNITY HOSPITAL,67,1609,53571615,22801598,21508325
50668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,82,15,368740.0001,127911,115876
50674,KAISER FOUNDATION HOSP SO SACRAMENTO,41,214,7023958,2470395,2286828
50677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,2394,28,665073,308830,290406
50678,ORANGE COAST MEMORIAL MEDICAL CENTER,787,1222,61276979,11336970,9749363
50684,MENIFEE VALLEY MEDICAL CENTER,1726,505,15747996,3634407,3198707
50686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",42,30,1031474,392060,364435.9999
50688,SAINT LOUISE REGIONAL HOSPITAL,1057,593,53006802,7444963,6788168
50689,SAN RAMON REGIONAL MEDICAL CTR,1058,726,56559377,7514292,6300545
50690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,58,15,1006358,232430,220117.0001
50696,KECK HOSPITAL OF USC,67,867,110155118,18228714,16839197
50697,PATIENTS' HOSPITAL OF REDDING,68,32,1022189,240674,194315
50701,SOUTHWEST HEALTHCARE SYSTEM,788,1988,65160797,18106666,16176603
50704,MISSION COMMUNITY HOSPITAL - PANORAMA,1333,1910,42978062,21656481,20278776
50708,FRESNO SURGICAL HOSPITAL,51,581,26453072,7887199.002,7107635.999
50709,DESERT VALLEY HOSPITAL,1059,1421,51640741,12872167,11684532
50710,KAISER FOUNDATION HOSPITAL - FRESNO,51,13,553745,158888.0001,145087.9999
50714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,1036,69,4585825,1391213,1270765
50717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,1047,29,1635587,558261,527121.0001
50723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,2281,31,806369,287941,264411
50724,BAKERSFIELD HEART HOSPITAL,44,1552,89343102,15026431,12857048
50726,STANISLAUS SURGICAL HOSPITAL,83,229,9141889,2900966.001,2537648
50727,COMMUNITY HOSPITAL OF LONG BEACH,85,490,37876884,5177413,4810726
50732,FRESNO HEART AND SURGICAL HOSPITAL,51,328,13320416,3671654,3138468
50735,WHITTIER HOSPITAL MEDICAL CENTER,1031,753,57309137,9252360,8567108
50736,MONTEREY PARK HOSPITAL,789,244,23573987,2935682,2741158
50737,GARFIELD MEDICAL CENTER,789,2003,255658922,32765253,30771648
50738,GREATER EL MONTE COMMUNITY HOSPITAL,2030,289,31493629,5159799,4854134
50739,CENTINELA HOSPITAL MEDICAL CENTER,1060,4710,351463277,61986520,57470458
50740,MARINA DEL REY HOSPITAL,790,883,59365126,8782514,7791493
50742,OLYMPIA MEDICAL CENTER,67,2357,252739440,27545440,25583946
50744,WESTERN MEDICAL CENTER HOSP ANAHEIM,1034,34,2232107,602956.9999,575366.9999
50745,CHAPMAN MEDICAL CENTER,47,111,8312260,1937299,1803582
50746,WESTERN MEDICAL CENTER SANTA ANA,1061,265,19126427,4330759,4090032
50747,COASTAL COMMUNITIES HOSPITAL,1061,126,8542792,2227880,2093541
50748,KAISER FOUNDATION HOSPITAL MANTECA,1312,36,1480256,449090,413422.0001
50749,THOUSAND OAKS SURGICAL HOSP A CAMPUS OF LOS ROBLES,784,138,9982204,1967293,1703333
50752,HOLLYWOOD COMMUNITY HOSPITAL  AT BROTMAN MED CTR,1334,2156,123455294,19998061,18333598
50755,SHERMAN OAKS HOSPITAL,1062,1193,58440007,14963411,13424580
50757,ALVARADO HOSPITAL MEDICAL CENTER,48,1955,104973611,21751524,19605818
50758,MONTCLAIR HOSPITAL MEDICAL CENTER,2031,431,14874901,5384739,5041980
50760,KAISER FOUNDATION HOSPITAL - ANTIOCH,783,102,4656391,1295162,1208232
50761,PROVIDENCE TARZANA MEDICAL CENTER,90,4077,389591185,46455359,41236027
50763,SILVER LAKE MEDICAL CENTER,67,1638,51507101,18471767,16902785
50764,SHASTA REGIONAL MEDICAL CENTER,68,2767,191437155,34002648,31541307
50765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,1042,56,1086693,310861,265993
50766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,2371,140,9473774.001,1718982,1567325.999
50767,KAISER FOUNDATION HOSPITAL - VACAVILLE,2372,46,1970087,649978,608674.0001
50768,ANAHEIM GENERAL HOSPITAL,1034,412,16816245,4619554,4309540
50769,HOAG ORTHOPEDIC INSTITUTE,2358,1315,74552826,18268146.01,15337540
50770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,788,1302,46829112,12483648,11322235
50771,COAST PLAZA HOSPITAL,1727,496,24917366,6695286,6329119
50772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,780,182,6911957,2056856,1900383
60001,NORTH COLORADO MEDICAL CENTER,91,3262,119807029,31129209,27020005
60003,LONGMONT UNITED HOSPITAL,1063,1445,52771596,12084319,9952840
60004,PLATTE VALLEY MEDICAL CENTER,1335,450,12585618,3813248,3190348
60006,MONTROSE MEMORIAL HOSPITAL,1336,662,11164316,4893296,4126172
60008,SAN LUIS VALLEY REGIONAL MEDICAL CENTER,1728,273,5120069,2218397,1941261
60009,EXEMPLA LUTHERAN MEDICAL CENTER,791,2546,116355599,22298094,19079365
60010,POUDRE VALLEY HOSPITAL,792,3245,110249282,32598297,26356062
60011,DENVER HEALTH MEDICAL CENTER,92,679,24564539,9973392,9340886
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,93,1501,61580484,13056432,11054696
60013,MERCY REGIONAL MEDICAL CENTER,550,736,24460721,8448202,7482597.001
60014,PRESBYTERIAN/ST LUKE'S MEDICAL CENTER,92,893,60949049,12497606,10769672
60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,1064,1650,96319496,17663248,15575895
60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,1338,395,11497109,3461503,3098007
60020,PARKVIEW MEDICAL CENTER INC,93,2680,139145977,26577581,23517330
60022,UNIVERSITY COLO HEALTH MEMORIAL HOSPITAL CENTRAL,94,4201,153172462,39165294,34019214
60023,ST MARYS HOSPITAL AND MEDICAL CENTER,95,2697,99844358,30299835,26733368
60024,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT,97,3233,172163053,47833518,43968766
60027,BOULDER COMMUNITY HOSPITAL,96,1370,63932750,12155579,10006250
60028,EXEMPLA SAINT JOSEPH HOSPITAL,92,419,23478863,5350624,3988697
60030,MCKEE MEDICAL CENTER,98,1093,30915818,9121319,7741900
60031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,94,4614,183962317,38035522,31838101
60032,ROSE MEDICAL CENTER,92,1743,106735695,20490147,16948015
60034,SWEDISH MEDICAL CENTER,716,3032,181741086,29765613,24687494
60036,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1729,507,6898347,3856618,3410316
60044,COLORADO PLAINS MEDICAL CENTER,2201,122,5319471,1465317,1183219
60049,YAMPA VALLEY MEDICAL CENTER,2282,107,4906283,2370180,2002241
60054,COMMUNITY HOSPITAL,248,334,9138469,3035053,2524116
60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,92,1617,95442850,18837944,15986834
60065,NORTH SUBURBAN MEDICAL CENTER,1339,683,39036092,6589198,5404484
60071,DELTA COUNTY MEMORIAL HOSPITAL,1658,690,11027247,4299853,3527298
60075,VALLEY VIEW HOSPITAL ASSOCIATION,2154,244,9407954,3714270,3203773
60076,STERLING REGIONAL MEDCENTER,2202,187,4095531,1992439,1743708
60096,VAIL VALLEY MEDICAL CENTER,2359,64,4735541,2479683,2409693
60100,"MEDICAL CENTER OF AURORA, THE",97,2567,143092853,24690778,20814479
60103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,1958,176,7404674,1968169,1546072
60104,CENTURA HEALTH-ST ANTHONY NORTH HOSPITAL,794,1050,44294833,10217149,8979000.001
60112,SKY RIDGE MEDICAL CENTER,1065,1825,136838834,21564881,16635591
60113,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,1066,1437,73671246,10862529,9125558
60114,PARKER ADVENTIST HOSPITAL,1067,934,57025372,9762047,7981170
60116,EXEMPLA GOOD SAMARITAN MEDICAL CENTER LLC,1340,485,23500404,4325482,3053939
60117,"ANIMAS SURGICAL HOSPITAL, LLC",1337,124,6107647,1402323,1125570
60118,ST ANTHONY SUMMIT MEDICAL CENTER,2360,41,4262678,1133790,773221
60119,MEDICAL CENTER OF THE ROCKIES,98,1906,79202836,19266070,15982236
60124,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,1064,374,29469469,5404677.001,4307406
70001,HOSPITAL OF ST RAPHAEL,99,5595,233618539,67015722,59844854
70002,ST FRANCIS HOSPITAL & MEDICAL CENTER,100,7225,228959358,89450687,79038516
70003,DAY KIMBALL HOSPITAL,1659,1154,15047582,8074793,6747804
70004,SHARON HOSPITAL,1341,723,14091106,7162312,6436963
70005,WATERBURY HOSPITAL,101,3288,142155667,37324521,33043089
70006,STAMFORD HOSPITAL,102,2361,113561487,27970142,25355460
70007,LAWRENCE & MEMORIAL HOSPITAL,795,4172,86441276,40348158,34623079
70008,JOHNSON MEMORIAL HOSPITAL,1384,661,15148607,4877058,4201952
70010,BRIDGEPORT HOSPITAL,105,3044,117029017,39260857,34707381
70011,CHARLOTTE HUNGERFORD HOSPITAL,1342,2078,28546385,17042074,15034298
70012,ROCKVILLE GENERAL HOSPITAL,1343,750,18688817,6636976,5741990
70015,NEW MILFORD HOSPITAL,1660,598,17246807,5753537,4865701
70016,SAINT MARYS HOSPITAL,101,3014,65919022,34093599,30187942
70017,MIDSTATE MEDICAL CENTER,103,2920,67350223,26795639,23329686
70018,GREENWICH HOSPITAL ASSOCIATION,796,3016,110329699,26701987,23441515
70019,"MILFORD HOSPITAL, INC",1344,854,23385101,7660645,6523300
70020,MIDDLESEX HOSPITAL,104,4334,160132346,39938830,35042276
70021,WINDHAM COMM MEM HOSP & HATCH HOSP,1068,1178,18500795,12380123,11198175
70022,YALE-NEW HAVEN HOSPITAL,99,8358,456849598,131205851,114292408
70024,WILLIAM W BACKUS HOSPITAL,1069,3346,66613945,31310903,26277941
70025,HARTFORD HOSPITAL,100,8106,290144147,111640585,101105071
70027,MANCHESTER MEMORIAL HOSPITAL,1070,1738,47368741,16033167,13880040
70028,ST VINCENT'S MEDICAL CENTER,105,4412,145093309,46716622,40730109
70029,BRISTOL HOSPITAL,1071,1766,35688262,14681798,13269579
70031,GRIFFIN HOSPITAL,797,1414,38626177,13422162,12004459
70033,DANBURY HOSPITAL,106,5429,148626683,58684294,49948315
70034,NORWALK HOSPITAL ASSOCIATION,107,3483,126803492,36929198,32963904
70035,"HOSPITAL OF CENTRAL CONNECTICUT, THE",798,4515,110755072,43791312,38384853
70036,JOHN DEMPSEY HOSPITAL,1072,1819,52283464,29040683,26360079
70039,MASONIC HOME AND HOSPITAL,1823,223,1427232,1458507,1321235
70040,HEBREW HOME AND HOSPITAL INC,2283,40,376352,237277,214301
80001,"CHRISTIANA CARE HEALTH SERVICES, INC.",108,14751,360532686,162557898,139189058
80003,ST FRANCIS HOSPITAL,467,1365,35816018,11287051,9993335
80004,BAYHEALTH - KENT GENERAL HOSPITAL,109,4005,104181216,39853963,34957518
80006,NANTICOKE MEMORIAL HOSPITAL,1073,1801,33859628,18411924,16447416
80007,BEEBE MEDICAL CENTER,110,3397,121210533,36619572,31351645
80009,BAYHEALTH - MILFORD MEMORIAL HOSPITAL,1074,1399,31367723,10778449,9226307.999
90001,GEORGE WASHINGTON UNIV HOSPITAL,111,2581,128615418,34829100,31632197
90003,HOWARD UNIVERSITY HOSPITAL,111,1508,50561680,23266451,22049733
90004,GEORGETOWN UNIVERSITY HOSPITAL,111,2227,124891849,36227429,30521883
90005,SIBLEY MEMORIAL HOSPITAL,111,2053,50000503,17018876,14482456
90006,PROVIDENCE HOSPITAL,13,2931,72409456,33407520,30771319
90008,UNITED MEDICAL CENTER,111,865,30819612,9659351,8919837.001
90011,WASHINGTON HOSPITAL CENTER,111,9206,399153188,121316728,106025640
100001,SHANDS JACKSONVILLE MEDICAL CENTER,125,3933,140066664,45678570,41918180
100002,BETHESDA  HOSPITAL EAST,112,4616,206101674,40261667,35700495
100006,ORLANDO HEALTH,113,8423,471130575,90300031,75668463
100007,FLORIDA HOSPITAL,113,25195,1209710665,234212624,186200120
100008,BAPTIST HOSPITAL OF MIAMI INC,114,4888,323080023,59483350,48074051
100009,UNIVERSITY OF MIAMI HOSPITAL,114,4680,291116995,50232415,45149607
100012,LEE MEMORIAL HOSPITAL,115,8630,295102801,73324261,63312045
100014,BERT FISH MEDICAL CENTER,1075,828,19888102,5787394,4938000
100017,HALIFAX HEALTH MEDICAL CENTER,116,4280,130137049,38885243,32744997
100018,NAPLES COMMUNITY HOSPITAL,117,10176,317777149,80876267,69960364
100019,HOLMES REGIONAL MEDICAL CENTER,118,6446,256736835,51979823,42539450
100022,JACKSON MEMORIAL HOSPITAL,114,4498,185052171,76889954,72925976
100023,CITRUS MEMORIAL HOSPITAL,119,4006,139820907,29599441,25759547
100025,SACRED HEART HOSPITAL,120,4595,138227931,45271996,40016632
100026,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM,121,5427,136444637,41787264,36516064
100028,PARRISH MEDICAL CENTER,122,2042,55569729,15964202,13585233
100029,NORTH SHORE MEDICAL CENTER,322,4926,260544902,43738323,39171800
100030,HEALTH CENTRAL,800,1975,60505110,14822966,12773173
100032,BAYFRONT MEDICAL CENTER INC,132,2204,114335640,23038057,19880222
100034,MOUNT SINAI MEDICAL CENTER,123,3852,240476189,44737864,40938103
100035,MANATEE MEMORIAL HOSPITAL,124,3678,155760181,29950194,26398160
100038,MEMORIAL REGIONAL HOSPITAL,801,4051,213990345,40203476,36215556
100039,BROWARD HEALTH MEDICAL CENTER,135,1894,90387345,25894388,23598934
100040,ST VINCENT'S MEDICAL CENTER,105,8152,312822330,72480150,63756394
100043,MEASE HOSPITAL DUNEDIN,802,1381,39124559,8540064,7023727
100044,MARTIN MEDICAL CENTER,126,5580,272436319,45261040,38815759
100045,FLORIDA HOSPITAL DELAND,1076,2069,62656660,16202196,13898422
100046,FLORIDA HOSPITAL ZEPHYRHILLS,127,2722,116692867,19257770,16639620
100047,CHARLOTTE REGIONAL MEDICAL CENTER,1077,2271,105261887,14514833,12151665
100048,JAY HOSPITAL,2284,108,2151855,566514,469638
100049,HIGHLANDS REGIONAL MEDICAL CENTER,128,1425,52723354,9443527.001,8194020
100050,PALM SPRINGS GENERAL HOSPITAL,803,1938,54406275,16515827,15041655
100051,SOUTH LAKE HOSPITAL,1345,1637,72325608,12232870,9988693
100052,WINTER HAVEN HOSPITAL,129,5077,191048271,36631856,30850204
100053,HIALEAH HOSPITAL,803,1717,108400279,16799539,15324134
100054,TWIN CITIES HOSPITAL,2032,544,32479145,3526899,2852982
100055,FLORIDA HOSPITAL NORTH PINELLAS,1346,844,25980729,6109795,5327503
100057,FLORIDA HOSPITAL WATERMAN,130,5168,159127710,38256441,32648906
100062,MUNROE REGIONAL MEDICAL CENTER,131,6804,273211384,56324142,49601110
100063,MORTON PLANT NORTH BAY HOSPITAL,804,2240,64478715,14559428,12586235
